machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
11,5/1/2015,118,171.264749,434.7044485,99.6597465,39.11808572,13.79750205,60.95601719,9.223096941,5.147368731,170.6758727,451.5162468,98.50226356,44.06653396,2.466607891,12.35591699,2.015008279,3.918452418,0,0,0,0,0,0,0,0,0,model2,6,2.112455474,2,none,0,11,154
11,5/2/2015,119,170.5055579,450.8905491,97.78311888,40.39097526,14.45954161,51.94126947,8.779679992,5.116982169,171.0836333,448.3300748,98.03528619,43.2004697,2.159518469,9.028562805,1.806740191,4.205584339,0,0,0,0,0,0,0,0,0,model2,6,2.064583202,2,none,0,12,153
11,5/3/2015,120,167.6120771,423.33165,96.67798282,39.43846039,12.59433395,68.16541989,7.632084296,5.703035489,170.9246127,444.0127015,97.68748814,41.28968262,2.419501161,14.54427499,1.880758532,2.87656602,0,0,0,0,0,0,0,0,0,model2,6,2.017795806,2,none,0,13,152
11,5/4/2015,121,170.832657,352.7747073,100.748848,41.70815128,16.28266694,40.99567699,8.403521352,4.506726531,170.9248686,422.8637068,97.98916426,40.39056526,2.419488903,40.99897252,2.272341728,1.127346826,0,0,0,0,0,0,0,0,0,model2,6,1.972068702,2,none,0,14,151
11,5/5/2015,122,170.4352471,406.8729667,98.53282372,39.25335364,15.41164274,75.9556373,8.601498739,4.81329916,170.1300576,413.7148643,98.68050398,39.98180526,1.445297311,37.66825935,1.586991122,1.08622828,0,0,0,0,0,0,0,15,15,model2,6,1.927377862,3,none,0,15,150
11,5/6/2015,123,171.5800514,452.8941281,98.74167465,38.03802069,13.81862758,48.96920946,7.726037401,5.978422782,170.1931181,417.3528002,98.49688961,39.76579225,1.512498899,40.93858274,1.495862464,1.370998398,0,0,0,0,0,0,0,0,0,model2,6,1.883699801,3,none,0,16,149
11,5/7/2015,124,171.3604639,442.1243209,101.0625723,38.37533061,13.5851184,43.4744357,9.684826001,4.857218221,170.3640993,415.5995546,99.1527803,39.36266332,1.602304307,39.298055,1.793928247,1.436011102,0,0,0,0,0,0,0,0,0,model2,6,1.841011569,3,none,0,17,148
11,5/8/2015,125,168.2526797,462.3198359,100.4258698,40.81150706,15.99888911,35.07498925,8.912390584,4.290075154,170.4922198,423.3971918,99.90235769,39.63727266,1.329653023,44.71110647,1.17893142,1.578358569,0,0,0,0,0,0,0,0,0,model2,6,1.799290733,3,none,0,18,147
11,5/9/2015,126,167.3351299,459.1195445,97.40085998,41.44022325,15.82535315,51.11265716,12.82953267,4.361203941,169.7927144,444.6661592,99.23276009,39.58368705,1.902412192,22.48909992,1.488174842,1.49269878,0,0,0,0,0,0,0,0,0,model2,6,1.758515371,3,none,0,19,146
11,5/10/2015,127,170.5507862,452.0527958,100.3796997,39.87887397,16.44720224,52.73275643,10.44437415,4.970915217,169.8158222,453.702125,99.6021353,39.70879112,1.912841032,7.762603759,1.500168895,1.484280854,0,0,0,1,0,0,0,0,0,model2,6,1.718664057,3,none,0,20,145
11,5/11/2015,128,174.648364,446.9083147,100.4879092,40.82384479,12.80446252,53.12075876,8.471473544,4.197971144,170.4294847,452.5049623,99.95138221,40.26595594,2.872015407,8.357168706,1.452270872,1.194996474,0,0,0,0,0,0,0,0,0,model2,6,1.679715849,3,none,0,21,144
11,5/12/2015,129,166.6799004,448.5472398,96.51201334,39.52605876,13.86440459,47.79267373,11.66043416,5.859324731,169.493372,453.7895461,99.04127042,40.49610157,3.232839923,6.689995293,1.929336679,0.777852003,0,0,0,0,0,0,0,0,0,model2,6,1.641650283,4,none,0,22,143
11,5/13/2015,130,174.0015917,447.0071159,98.24225211,40.02110096,18.52437587,53.24145264,8.887420908,5.768324053,170.6431544,450.7270021,98.60454688,40.33802034,3.673545454,5.132343188,1.778836535,0.77804427,0,0,0,0,0,0,0,0,0,model2,6,1.604447354,4,none,0,23,142
11,5/14/2015,131,169.6479401,449.5128767,97.7645123,41.59197999,14.34882189,39.15909315,9.683824295,4.774204875,171.1057164,448.8056686,98.67727734,40.36837169,3.277092929,2.118106887,1.723904363,0.83282187,0,0,0,0,0,0,0,0,0,model2,6,1.568087515,4,none,0,24,141
11,5/15/2015,132,171.3933621,457.6076214,101.2021042,40.20123729,12.67600137,49.3468759,8.830691074,5.691559067,171.2742316,449.9166337,98.84175824,40.43284436,3.263056767,4.435787103,1.951193479,0.797168636,0,0,0,0,0,0,0,0,0,model2,6,1.532551659,4,none,0,25,140
11,5/16/2015,133,170.0543049,455.3717108,102.4962465,38.36049989,16.62408704,51.19866015,8.463955431,3.486570047,170.3554198,451.6093129,99.2434257,39.94017538,2.667983057,4.612127969,2.503368313,1.169404546,0,0,0,0,0,0,0,0,0,model2,6,1.497821114,4,none,0,26,139
11,5/17/2015,134,168.9087743,463.3744763,98.68588272,38.91014997,15.52009624,49.66320504,9.372296653,3.930831475,170.8011946,454.5747602,99.67819957,39.81699362,2.003889856,6.522275033,2.059885357,1.253357391,0,0,0,0,0,0,0,0,0,model2,6,1.463877629,4,none,0,27,138
11,5/18/2015,135,170.7793271,456.3077801,99.29824809,41.34938875,13.99309087,45.81697254,11.56923423,4.86354101,170.1567417,456.4348931,99.88939877,40.08265118,0.967424102,4.964723866,1.925610504,1.435036963,0,0,0,0,0,0,0,0,0,model2,6,1.430703368,4,none,0,28,137
11,5/19/2015,136,167.6283671,453.109226,100.1681588,41.34661348,13.52659415,43.50614853,9.446193617,5.699746578,169.7528271,457.1541629,100.3701281,40.03357788,1.505133031,3.845547313,1.519783257,1.373390934,0,0,0,0,0,0,0,0,0,model2,6,1.398280899,5,none,0,29,136
11,5/20/2015,137,171.8139695,436.8912305,99.08691325,40.68815236,17.61538938,62.01714173,9.043423131,5.510567333,169.8369486,453.0108848,99.94708988,40.13096089,1.626597108,9.794130523,1.524681439,1.405146918,0,0,0,0,0,0,0,30,30,model2,6,1.366593186,5,none,0,30,135
11,5/21/2015,138,163.8779292,458.2084857,101.2742577,40.20928989,10.57140988,43.34881514,11.0883567,5.065335862,168.6016735,453.5782397,99.70269212,40.50071889,3.09904896,10.04405382,1.032368355,1.010661892,0,0,0,0,0,0,0,0,0,model2,6,1.335623576,5,none,0,31,134
11,5/22/2015,139,168.0678783,449.8388563,100.7946187,39.24803575,16.5765874,43.53972872,10.80060668,4.534885801,168.4334942,450.8711158,100.1244393,40.56829604,3.101033011,8.439582414,0.939705598,0.880656298,0,0,0,0,0,0,0,0,0,model2,6,1.305355797,5,none,0,32,133
11,5/23/2015,140,170.3850053,454.6738267,98.45448451,39.34307473,12.82108999,51.13123459,9.669484083,5.126928707,168.3546299,450.5443251,99.9556866,40.16703324,3.030676017,8.204808581,1.172172785,0.892779972,0,0,0,0,0,0,0,0,0,model2,6,1.275773943,5,none,0,33,132
11,5/24/2015,141,169.489799,458.2790013,98.58535897,40.19698361,13.76731666,46.22203078,9.435522741,3.710048571,168.7269162,451.5782801,99.63912663,39.93710727,3.033486194,8.904727957,1.306479855,0.619149019,0,0,0,0,0,0,0,0,0,model2,6,1.246862471,5,none,0,34,131
11,5/25/2015,142,174.1151426,448.7556647,100.8184523,40.93786129,15.4053972,40.1487756,8.469539303,5.734413638,169.1871509,453.951167,99.98543443,39.98704905,3.716589818,4.507812456,1.352200274,0.699705477,1,0,0,0,0,0,0,0,0,model2,6,1.218606188,5,none,0,35,130
11,5/26/2015,143,166.3850915,450.1620938,100.8831707,41.07291209,16.18397949,56.79578294,10.01211283,5.470759945,169.6885833,452.3418886,99.90721702,40.1597735,2.900805453,4.017614972,1.267680693,0.857159539,0,0,0,0,0,0,0,0,0,model2,6,1.190990246,6,none,0,36,129
11,5/27/2015,144,177.0764392,448.8162937,101.3378829,39.11975958,17.40375318,38.1607305,11.68129111,5.071149245,171.4902955,452.1373761,100.0158699,40.13411826,4.16478046,4.198822515,1.380973678,0.892463187,0,0,0,0,0,0,0,0,0,model2,6,1.164000134,6,none,0,37,128
11,5/28/2015,145,169.7489675,453.0107709,102.4307815,37.99214222,13.92554239,36.61728907,9.117971875,3.985406082,171.3630879,451.8047649,100.8111293,39.86393176,4.216373833,4.009255784,1.401788128,1.302235571,0,0,0,0,0,0,0,0,0,model2,6,1.137621669,6,none,0,38,127
11,5/29/2015,146,171.1456123,460.1164481,99.14272757,39.85658063,17.19768692,48.74311131,10.83632524,6.864229852,171.6942506,452.1722543,100.922603,39.79585116,4.095759199,4.76417952,1.186109046,1.289304618,0,0,0,0,0,0,0,0,0,model2,6,1.111840991,6,none,0,39,126
11,5/30/2015,147,168.2346008,455.2580115,98.77747093,39.28449236,15.91472813,57.83081532,8.303233852,4.538514383,170.5181422,453.4727236,100.5144067,39.46517738,4.071034214,4.477229533,1.531750784,1.124700018,0,0,0,0,0,0,0,0,0,model2,6,1.086644552,6,none,0,40,125
11,5/31/2015,148,164.7755134,449.382014,98.25219262,38.91878876,12.56447704,48.20355079,9.373531629,5.467112345,170.1962266,453.3167076,99.9882111,39.03435271,4.518595105,4.632339249,1.801545065,0.679242346,0,0,0,0,0,0,0,0,0,model2,6,1.062019113,6,none,0,41,124
11,6/1/2015,149,166.647639,458.4139516,101.8059702,38.20115927,17.40564002,56.95098248,8.634060307,4.562070129,168.1104666,455.2362392,100.0818286,38.85063265,2.508683985,4.276079709,1.898754306,0.768705459,0,0,0,0,0,0,0,0,0,model2,6,1.037951733,6,none,0,42,123
11,6/2/2015,150,165.3336387,432.1455634,100.1064749,40.58516537,17.03625325,50.59162206,8.979713368,4.965197213,167.2274008,451.0631977,99.61696726,39.36923728,2.564227166,11.33903276,1.398536633,0.906983526,0,0,0,0,0,0,0,0,0,model2,6,1.014429766,7,none,0,43,122
11,6/3/2015,151,166.2244437,452.5846674,97.62999307,38.53880885,14.32014655,47.34826754,11.85434515,3.836785578,166.2431671,449.5568416,99.31442036,39.10568292,1.333323419,10.28715995,1.66501568,0.921314251,0,0,0,0,0,0,0,0,0,model2,6,0.991440851,7,none,0,44,121
11,6/4/2015,152,167.974832,442.2501258,102.7030472,41.27207792,15.89969148,44.39640768,12.79805146,5.115032139,166.1912133,446.9552644,100.0995356,39.50320003,1.23797865,10.12850407,2.190979029,1.347820001,0,0,0,0,0,0,0,0,45,model2,6,0.96897291,7,none,0,45,120
11,6/5/2015,153,164.8177909,427.103565,98.22235579,37.42510861,17.41711249,60.41672757,10.06787212,5.946544408,166.1996688,442.4995746,100.0935682,39.204464,1.225978196,13.22196447,2.19729984,1.642953618,0,0,0,0,0,0,0,0,0,model2,6,0.947014134,7,none,0,46,119
11,6/6/2015,154,164.7372507,449.060598,99.72134508,41.0080528,12.95873287,57.55484862,11.76456552,5.431103285,165.8175912,440.6289039,99.67664322,39.76584271,1.343518053,10.85776181,1.977978993,1.693204673,0,0,0,0,0,0,0,0,0,model2,6,0.925552987,7,none,0,47,118
11,6/7/2015,155,170.6601966,446.640293,97.87784513,39.27279388,16.54156679,57.7258389,9.956849781,4.242247857,166.8829028,443.5278498,99.23091726,39.50336841,2.488088459,9.921117133,2.103994099,1.635169105,0,0,0,0,0,0,0,0,0,model2,6,0.904578189,7,none,0,48,117
11,6/8/2015,156,173.630599,455.2100831,99.24815578,39.77300782,17.59261712,55.91091751,12.02032336,4.157040404,168.3641338,444.052933,99.5545498,39.75020821,3.836989223,10.56863674,1.911858616,1.543761061,0,0,1,0,0,0,0,0,0,model2,6,0.884078721,7,none,0,49,116
11,6/9/2015,157,184.3098858,455.9099596,101.1857531,41.22912922,14.14892306,45.67627362,9.995422546,3.896578952,171.6311446,446.7848997,99.25109098,39.74161847,8.056652514,11.69193189,1.31416945,1.533259915,0,0,0,0,0,0,0,0,0,model2,6,0.86404381,8,none,0,50,115
11,6/10/2015,158,189.5522605,448.0117291,101.4969469,38.64072943,17.07898038,64.98317369,9.743765569,5.004328163,176.5780385,450.9665326,99.90600921,39.98474263,10.14919218,4.287335758,1.47894801,1.112849478,0,0,0,0,0,0,0,0,0,model2,6,0.844462929,8,none,0,51,114
11,6/11/2015,159,171.9900785,438.4621912,103.053141,40.06548479,13.58707392,47.23173529,8.977386446,4.685333032,178.0286041,448.8468512,100.5723684,39.79622903,8.401619279,7.137676678,2.024803306,0.966359734,0,0,0,0,0,0,0,0,0,model2,6,0.825325787,8,none,0,52,113
11,6/12/2015,160,170.8010579,443.6432741,100.135323,40.33534333,13.15030205,51.03709449,8.542754816,4.53360395,178.0567764,448.2474474,101.023864,40.00873892,8.370914723,7.4866148,1.441407776,0.938917215,0,0,0,0,0,0,0,0,0,model2,6,0.806622329,8,none,0,53,112
11,6/13/2015,161,172.7550618,458.4367568,97.85350653,41.6446192,17.59822878,38.47797633,8.856316087,5.009335535,177.8816689,448.8927822,100.7449341,40.38306119,8.494890688,8.32855104,1.924814467,1.166855975,0,0,0,0,0,0,0,0,0,model2,6,0.788342728,8,none,0,54,111
11,6/14/2015,162,171.2768327,441.6656528,96.35365128,39.857282,14.79416292,52.57135906,6.758050112,5.110740811,175.2750583,446.0439208,99.77851375,40.10869175,8.015336322,7.743862302,2.703647763,1.075921832,0,0,0,0,0,0,0,0,0,model2,6,0.770477377,8,none,0,55,110
11,6/15/2015,163,168.2277881,445.7628476,102.2507168,40.39450616,12.58282815,52.23978181,10.94164651,5.407964903,171.0101638,445.5941445,99.92926771,40.45944709,1.722015809,7.66591241,2.840949936,0.69678926,0,0,0,0,0,0,0,0,0,model2,6,0.75301689,8,none,0,56,109
11,6/16/2015,164,169.9471993,444.0365748,103.8207862,39.99642092,9.337499339,43.80041968,9.312668869,4.531159107,170.601588,446.7090212,100.0827968,40.44563432,1.673046872,6.715864932,3.063962403,0.707158763,1,0,0,0,0,0,0,0,0,model2,6,0.73595209,9,none,0,57,108
11,6/17/2015,165,168.1774119,438.2612967,101.4187559,39.89479691,17.46191221,59.17747862,9.017137011,4.082654995,170.0768588,445.6326257,100.3394833,40.35752504,1.978413578,7.690635122,3.12266113,0.750455792,0,1,0,0,0,0,0,0,0,model2,6,0.719274011,9,none,0,58,107
11,6/18/2015,166,172.5990958,452.0599827,99.18557418,39.53693112,20.59342982,51.10126501,13.11087217,5.11291595,170.0456656,444.3572709,100.6058969,39.93598742,1.926170068,5.143344477,2.906913954,0.308637641,0,0,0,0,0,0,0,0,0,model2,6,0.702973889,9,none,0,59,106
11,6/19/2015,167,168.7873674,446.3005108,97.05230474,39.76151279,12.93329663,47.2367186,11.54221869,5.021533881,169.5477725,445.2842425,100.7456276,39.91683358,1.848552056,4.951034267,2.657508047,0.317585138,0,0,0,0,0,0,0,60,0,model2,6,0.687043159,9,none,0,60,105
11,6/20/2015,168,166.4597512,441.4026141,97.71975595,39.38740811,13.3825833,51.28463999,10.4188885,4.152777398,169.1941651,444.4121958,99.83943539,39.71541397,2.282372922,5.222226785,2.785412016,0.251352453,0,0,0,0,0,0,0,0,0,model2,6,0.67147345,9,none,0,61,104
11,6/21/2015,169,167.8151794,458.9565903,99.99633931,38.14799316,14.54877119,56.67076362,10.36763971,4.489116258,168.7677612,447.3961989,99.07454601,39.34572842,2.305555465,8.306075455,1.752303183,0.697713817,0,0,0,1,0,0,0,0,0,model2,6,0.65625658,9,none,0,62,103
11,6/22/2015,170,168.7612568,454.6233555,98.69427708,39.74593276,12.36470943,54.09576277,10.58807666,5.988489038,168.8845301,450.6686107,98.52965025,39.31595559,2.282854522,6.913854176,1.16693975,0.671094904,0,0,0,0,0,0,0,0,0,model2,6,0.641384553,9,none,0,63,102
11,6/23/2015,171,169.0697626,442.7318916,95.19935296,39.9784877,11.00430404,50.43894076,9.188692056,4.037709768,168.1786635,448.8029925,97.73240601,39.4042669,1.071304474,7.66254617,1.797890808,0.733586677,0,0,0,0,0,0,0,0,0,model2,6,0.626849555,10,none,0,64,101
11,6/24/2015,172,167.2542013,446.1762886,98.38073732,39.2960208,15.66156189,48.74925459,11.7603202,5.134700095,167.8720303,448.778148,97.99809252,39.31116851,1.072935614,7.672882898,1.770204406,0.705930891,0,0,0,0,0,0,0,0,0,model2,6,0.612643948,10,none,0,65,100
11,6/25/2015,173,168.8148481,432.2829046,102.3373489,38.69859714,14.61925505,45.21051575,9.80409006,4.238032019,168.3430496,446.9542061,98.92161112,39.17340631,0.772955434,10.44692853,2.599121801,0.752976225,0,0,0,0,0,0,0,0,0,model2,6,0.598760267,10,none,0,66,99
11,6/26/2015,174,172.5697061,448.6390599,100.7402527,38.72834316,14.05458214,50.20421071,12.28501816,3.980037702,169.293955,444.8907001,99.07039381,39.28947631,1.965624176,8.277144467,2.695527395,0.580331938,0,0,0,0,0,0,0,0,0,model2,6,0.585191217,10,none,0,67,98
11,6/27/2015,175,170.295715,460.3431381,99.45211075,39.67209551,11.63102027,50.90518728,9.003524992,4.983346959,169.6008466,446.0346566,99.22196054,39.27470886,1.981385687,10.14340376,2.690392788,0.566589623,0,0,0,0,0,0,0,0,0,model2,6,0.571929667,10,none,0,68,97
11,6/28/2015,176,172.4819167,447.9646271,102.0909801,40.12244835,13.1521377,55.8355366,12.43358354,5.47318722,170.2832774,447.0812037,100.600286,39.30350099,2.312656066,9.98617526,1.695866291,0.613047277,0,0,0,0,0,0,0,0,0,model2,6,0.558968649,10,none,0,69,96
11,6/29/2015,177,167.2046762,451.0624351,100.6914428,39.60105858,16.60826298,59.51407816,9.23382432,6.045183871,170.2733724,448.058433,101.0624271,39.36450855,2.328921701,10.11374353,1.17450962,0.627132923,0,0,0,0,0,0,0,0,0,model2,6,0.546301353,10,none,0,70,95
11,6/30/2015,178,166.6317619,453.2443231,103.3349495,38.08079558,17.73812319,68.26148173,10.65155093,4.009312051,169.8367552,452.2507167,101.2619472,39.24094823,2.822957934,4.982498866,1.488101332,0.821785867,0,0,0,0,0,0,0,0,0,model2,6,0.533921122,11,none,0,71,94
11,7/1/2015,179,171.6670569,448.5682842,103.4137896,41.50327314,15.4797884,48.18762178,9.990247906,4.851490091,169.6562253,452.2365615,101.7966545,39.79593423,2.626518336,4.995408458,1.716572399,1.226441069,0,0,0,0,0,0,0,0,0,model2,6,0.52182145,11,none,0,72,93
11,7/2/2015,180,169.7916129,455.0848861,98.75658691,40.34483505,15.17293647,37.93904239,8.234857053,5.393048665,169.5554049,451.1849111,101.6575498,39.93048214,2.605424785,3.028322501,1.964361099,1.246201344,0,0,0,0,0,0,0,0,0,model2,6,0.50999598,11,none,0,73,92
11,7/3/2015,181,172.0866917,455.0686772,99.29617683,38.25658587,12.06194841,54.316354,9.112150932,6.010291793,169.4763599,452.6057211,101.0985891,39.55730964,2.498232089,2.797447624,2.194361715,1.438824198,0,0,0,0,0,0,0,0,0,model2,6,0.498438498,11,none,0,74,91
11,7/4/2015,182,169.7657186,454.2923746,98.64181644,39.78877679,17.04777273,44.72222608,12.67414296,4.843990828,169.9885684,453.251709,100.6886638,39.59485329,2.154996995,2.723941043,2.464277963,1.442695024,0,0,0,0,0,0,0,0,75,model2,6,0.48714293,11,none,0,75,90
11,7/5/2015,183,171.1532108,450.5504455,102.6643582,39.30490118,14.29793656,42.44243633,9.118716736,4.203420142,170.8928582,452.7129335,100.5545456,39.83967441,1.06953147,2.98013398,2.296805692,1.205973704,0,0,0,0,0,0,0,0,0,model2,6,0.476103342,11,none,0,76,89
11,7/6/2015,184,171.7314692,450.2452373,99.40784649,39.23946706,16.3874803,47.96098653,11.10955022,7.061527297,170.9057407,453.0483241,99.75335697,39.38691319,1.081508827,2.443039404,1.660676979,0.772207034,0,0,0,0,0,0,0,0,0,model2,6,0.465313931,11,none,0,77,88
11,7/7/2015,185,167.8969483,443.2266236,102.2101618,47.35576396,12.64318428,50.17867267,9.75004715,6.186285497,170.5268077,450.6766716,100.444072,40.78909897,1.71553528,4.69223575,1.849884844,3.71280077,0,0,0,0,0,0,0,0,0,model2,6,0.45476903,12,none,0,78,87
11,7/8/2015,186,164.5107417,446.6188784,101.2283774,47.13712228,15.75920473,44.65297565,10.14791737,6.418962458,169.0116177,448.9867119,100.8305121,42.56520626,2.917749762,4.212020251,1.749220379,4.279326762,0,0,0,0,0,0,0,0,0,model2,6,0.444463096,12,none,0,79,86
11,7/9/2015,187,172.800227,462.6920932,97.25137592,49.52469197,12.61771188,70.33512419,10.86009339,5.317812663,169.6185194,450.6666556,100.552424,44.51238929,3.391028556,7.357663091,2.228915083,4.873879926,0,0,0,0,0,0,0,0,0,model2,6,0.434390714,12,none,0,80,85
11,7/10/2015,188,175.0374543,452.8150534,99.01685436,49.6559731,12.44622495,47.40873001,7.249496155,4.15478058,170.3953681,451.1195772,99.8229232,46.58260367,4.182953693,7.418174357,1.943521344,4.269906503,0,0,0,0,0,0,0,0,0,model2,6,0.424546591,12,none,0,81,84
11,7/11/2015,189,169.1474418,452.3649192,96.40263553,40.39854927,13.92468861,55.2732364,10.08315482,5.286477805,169.8785626,451.5435135,99.22188101,46.81442012,4.135973909,7.416283426,2.491431383,3.774274283,0,0,0,0,0,0,0,0,0,model2,6,0.414925555,12,none,0,82,83
11,7/12/2015,190,165.3069199,432.2174201,99.47750628,41.41516992,15.45940013,45.72237887,8.428221813,3.608284981,169.3605569,449.3416728,98.6753499,45.62630131,4.584119143,11.18136572,1.902035887,4.437941625,0,0,0,0,0,0,0,0,0,model2,6,0.40552255,12,none,0,83,82
11,7/13/2015,191,168.7782944,441.4024219,100.2507579,41.15331036,10.60371077,54.81314872,12.37626297,5.193311563,170.2140675,448.2983815,98.47982599,44.42953892,3.782608671,11.72889136,1.600294887,4.726128714,0,0,0,0,0,0,0,0,0,model2,6,0.396332635,12,none,0,84,81
11,7/14/2015,192,172.88024,454.4608421,100.5103998,39.29128725,11.16178892,49.17683638,9.77749546,6.358231893,170.2300701,446.6521313,99.13163077,42.38285798,3.796428841,9.585325456,1.638113856,4.148544979,0,0,0,0,0,0,0,0,0,model2,6,0.387350981,13,none,0,85,80
11,7/15/2015,193,169.7839404,439.2439686,98.1676263,40.01653472,14.15999444,49.68678654,12.07958867,3.926642162,169.1793673,443.9379144,98.96178516,40.4549703,2.70276225,9.321725355,1.695992435,0.860120555,0,1,0,0,0,0,0,0,0,model2,6,0.378572869,13,none,0,86,79
11,7/16/2015,194,170.9098593,433.0515215,100.2549978,39.31585524,15.51436226,49.40113075,12.67384443,5.169450545,169.5318508,440.0752348,99.73225761,40.2384315,2.810340514,8.950920748,0.956631392,1.002395133,0,0,0,0,0,0,0,0,0,model2,6,0.369993685,13,none,0,87,78
11,7/17/2015,195,171.0968634,446.8504982,99.53716673,41.09323333,13.85911243,45.07671296,10.40859905,4.440525683,170.6898395,443.0018504,99.7441897,40.17404418,1.540015362,8.090263819,0.953024766,0.914388898,0,0,0,0,0,0,0,0,0,model2,6,0.361608922,13,none,0,88,77
11,7/18/2015,196,169.0438482,458.6001598,102.3858837,41.77272205,14.1169693,54.04404822,9.361867003,5.199984151,170.7429503,446.441398,100.1712149,40.29792652,1.460117132,10.52860532,1.536490161,1.102780888,0,1,0,0,0,0,0,0,0,model2,6,0.353414174,13,none,0,89,76
11,7/19/2015,197,171.4573452,454.05462,103.191385,42.49202419,14.62395155,56.10586754,10.23447033,6.126368007,170.4583713,446.3601536,100.7074119,40.9380739,1.008116427,10.45254493,2.062283489,1.2861086,0,0,0,0,0,0,0,0,0,model2,6,0.345405134,13,none,0,90,75
11,7/20/2015,198,173.3662803,442.9854649,99.44453029,40.77451027,9.879563801,44.39153634,10.4415484,3.82570153,171.1748393,447.1084529,100.9627927,41.08966901,1.541074371,9.936944422,1.719761254,1.191523661,0,0,0,0,0,0,0,0,0,model2,6,0.337577595,13,none,0,91,74
11,7/21/2015,199,174.1493927,437.1979597,97.52534593,39.84073916,15.76081989,51.41567791,11.31246474,5.993783493,171.822746,447.9377405,100.4168623,41.1946458,2.011124,8.546248045,2.326756423,1.004642272,0,0,0,0,0,0,0,0,0,model2,6,0.329927442,14,none,0,92,73
11,7/22/2015,200,168.3657413,438.4458799,103.2361588,38.56987528,10.53725262,47.71377354,11.10956342,4.686798477,171.2765216,446.2568169,101.1566607,40.68997419,2.554929009,9.577828869,2.554077211,1.552650394,0,0,0,0,0,0,0,0,0,model2,6,0.322450656,14,none,0,93,72
