machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
35,6/12/2015,159,170.1011971,456.0607003,98.36872145,38.99418916,14.36141943,56.20599499,8.479016332,3.863542441,170.3513974,448.3714024,99.81913163,39.96667544,2.102951446,12.64347249,2.219672909,0.950347903,0,0,0,0,0,0,0,0,0,model1,17,0.984733123,4,none,0,22,38
35,6/13/2015,160,168.2073039,434.9748654,102.6752249,41.07014312,15.79702019,46.69671729,11.9330919,4.466176951,170.1638092,442.7204769,99.87842529,40.11362806,2.272443913,10.46982735,2.30736871,1.070790251,0,0,0,0,0,0,0,0,0,model1,17,0.940316779,4,none,0,23,37
35,6/14/2015,161,167.285543,457.4176644,96.94199237,39.45087193,13.17899597,46.0541131,8.355384992,4.440076313,169.933037,445.0668211,98.94538953,40.005605,2.534786401,12.43136974,2.375768235,1.112679992,0,0,0,0,0,0,0,0,0,model1,17,0.897903832,4,none,0,24,36
35,6/15/2015,162,172.8620626,465.1751115,99.47889252,40.42113601,14.37684051,40.1063201,7.322422831,5.560790816,170.468298,452.1749011,99.4375591,39.82118001,2.862838174,11.5295832,2.117540536,0.889593561,0,0,0,0,0,0,0,0,0,model1,17,0.857403919,4,none,0,25,35
35,6/16/2015,163,173.7773093,443.6125953,99.14534387,38.14206341,13.95072257,48.64603097,9.258936965,4.665749499,170.4466832,451.4481874,99.32203502,39.61568072,2.830817699,12.02190936,2.113830425,1.1564148,0,0,0,0,0,0,0,0,0,model1,17,0.818730753,4,none,0,26,34
35,6/17/2015,164,174.3097322,452.3328124,99.81296141,41.5520142,17.02536138,49.31747654,8.166430429,5.299091465,171.2883902,450.7026098,99.61088302,40.12724573,3.290727472,11.77744747,2.048667395,1.360498303,0,0,0,0,0,0,0,0,0,model1,17,0.781801938,4,none,0,27,33
35,6/18/2015,165,165.8054897,444.6580403,100.1142348,39.22727653,14.31696151,54.59353605,9.930483427,4.783030305,170.8080274,452.6392448,99.09868499,39.75867242,3.960142422,9.017416143,1.258927125,1.288941442,0,0,0,0,0,0,0,0,0,model1,17,0.746538796,4,none,0,28,32
35,6/19/2015,166,169.2149044,447.7517334,104.5822868,40.10460909,13.96178705,55.69061226,10.66096597,5.575781546,171.1938996,450.7060586,100.6267439,39.88941985,3.609590332,8.769600971,2.240721764,1.28305658,0,0,0,0,0,0,0,0,0,model1,17,0.712866197,5,none,0,29,31
35,6/20/2015,167,169.5626822,429.4512814,97.9436977,41.3966444,15.17214411,51.06310311,9.803058109,5.4653174,170.5340236,443.5612926,100.3197049,40.08452153,3.529075308,8.584830473,2.524536864,1.447723833,0,0,0,0,0,0,0,0,30,model1,17,0.680712398,5,none,0,30,30
35,6/21/2015,168,167.8579213,433.4887854,101.6187794,40.91706501,15.34879715,42.15123455,10.13482579,4.704872495,169.350146,441.5365306,100.814392,40.63952185,3.140552503,9.692158181,2.478812189,0.969983961,0,0,0,0,0,0,0,0,0,model1,17,0.650008896,5,none,0,31,29
35,6/22/2015,169,167.4845237,451.1493437,100.2029742,40.84625537,17.28134489,65.64559911,8.785620472,4.650617802,167.9851043,441.2998368,100.8923946,40.49837008,1.501552221,9.371740441,2.445331571,0.847636846,0,0,0,0,0,0,0,0,0,model1,17,0.620690273,5,none,0,32,28
35,6/23/2015,170,167.2413679,444.1721009,100.4152941,39.56994315,14.25009969,39.064106,10.70752644,4.710253051,168.2722799,441.2026489,100.9526064,40.56690341,1.049846573,9.330637947,2.425002618,0.724010802,0,0,0,0,0,0,0,0,0,model1,17,0.592694065,5,none,0,33,27
35,6/24/2015,171,169.8477458,447.6086015,96.89900219,38.28919743,13.31368042,46.60862949,8.426089977,5.667500394,168.3988482,441.1740225,99.41594952,40.20382107,1.216775001,9.305708482,1.934754902,1.266081665,0,0,0,0,0,0,0,0,0,model1,17,0.565960626,5,none,0,34,26
35,6/25/2015,172,170.0259023,442.4670041,98.09087632,40.72521019,17.48602544,42.42196823,9.098587402,4.423690582,168.4914922,443.7771671,99.44538524,40.06953423,1.339033844,6.6474088,1.907686254,1.136959265,0,0,0,0,0,0,0,0,0,model1,17,0.540432996,5,none,0,35,25
35,6/26/2015,173,168.8815078,439.2228235,99.86219818,40.24445985,15.38767961,46.53505877,11.98505305,4.852103646,168.6962095,444.9239747,99.094069,39.9350132,1.29549226,4.611604469,1.53215884,1.047916562,0,0,0,0,0,0,0,0,0,model1,17,0.51605679,6,none,0,36,24
35,6/27/2015,174,178.0843617,442.2305683,99.08088984,40.38841859,12.59130024,65.05288858,8.19509892,4.202586356,170.8161771,443.1402197,98.86965213,39.84344584,4.210436643,3.068301329,1.406123317,0.965117575,0,0,0,0,0,0,0,0,0,model1,17,0.492780071,6,none,0,37,23
35,6/28/2015,175,172.4650896,455.4436358,97.68489899,39.56196595,15.37014444,47.38191386,9.759230732,5.541280037,171.8609214,445.3945266,98.3235731,39.8418504,3.721333924,6.374905121,1.165370165,0.96568916,0,0,0,0,0,0,0,0,0,model1,17,0.470553248,6,none,0,38,22
35,6/29/2015,176,172.6533449,441.7003404,100.5337209,40.43395321,13.92821403,50.15878276,9.956532292,5.263435928,172.4220412,444.2128744,99.05051684,40.27080156,3.54943962,6.409388351,1.1880094,0.433036153,0,0,0,0,0,0,0,0,0,model1,17,0.449328964,6,none,0,39,21
35,6/30/2015,177,166.8866761,452.6622622,99.76422404,40.86387318,14.05662053,41.40818611,10.85558497,4.352941317,171.794196,446.251926,99.38518638,40.29853415,4.281411086,7.277988553,1.080961941,0.472091754,0,0,0,0,0,0,0,0,0,model1,17,0.429062001,6,none,0,40,20
35,7/1/2015,178,168.6306989,454.1853675,101.4959544,40.80606499,15.01097621,33.19022738,9.503195827,5.444147124,171.7440342,449.2444348,99.71193764,40.41085518,4.325312241,6.71997278,1.446364798,0.520352272,0,0,0,0,0,0,0,0,0,model1,17,0.409709178,6,none,0,41,19
35,7/2/2015,179,169.7958488,451.5078217,98.87821069,39.6628721,17.47433031,52.7759299,11.63939318,6.617742606,170.0863316,451.0998855,99.67140181,40.26574588,2.484405826,5.462308285,1.471100613,0.619830158,0,0,0,0,0,0,0,0,0,model1,17,0.391229264,6,none,0,42,18
35,7/3/2015,180,170.2050437,444.8548803,94.51787582,37.8694635,13.46072524,57.33774138,9.666950233,4.507004325,169.6343225,448.9821344,99.03799717,39.92724539,2.122682915,5.409593843,2.70477252,1.246064591,0,0,0,0,0,0,0,0,0,model1,17,0.373582885,7,none,0,43,17
35,7/4/2015,181,171.546786,443.2244272,101.740117,40.44462655,14.9379433,51.13381375,11.20784672,3.849990251,169.4130107,449.2869518,99.2792764,39.92938006,1.755082389,4.917238078,2.91703451,1.247158322,0,0,0,0,0,0,0,0,0,model1,17,0.356732445,7,none,0,44,16
35,7/5/2015,182,176.1538379,430.9203275,97.22499962,39.75160998,16.37167616,43.59646738,9.71475964,4.413394475,171.2664431,444.9385649,98.77143151,39.70692742,2.924106004,9.056968932,3.030334472,1.132752672,0,1,0,0,0,0,0,45,45,model1,17,0.340642044,7,none,0,45,15
35,7/6/2015,183,161.5010873,446.2419203,105.7424414,39.87644773,17.59308306,50.34653717,13.14077694,6.121454097,169.8405207,443.3498754,99.62072891,39.52100397,5.302130155,7.610690675,4.309789194,0.972151038,0,0,0,0,0,0,0,0,0,model1,17,0.3252774,7,none,0,46,14
35,7/7/2015,184,166.0799958,450.2204435,125.6467047,37.91045044,13.0980373,59.18998158,11.92391619,5.890042524,169.0973501,443.0923998,104.9744277,39.17051964,5.563909965,7.280309064,12.32666581,1.197901327,0,0,0,0,0,0,0,0,0,model1,17,0.310605777,7,none,0,47,13
35,7/8/2015,185,170.5268204,442.0798354,118.4181889,40.68824525,14.43665459,37.79439644,14.57509109,4.202365857,169.1617055,442.5373908,109.7544903,39.73427599,5.58175753,7.217866276,11.88420173,1.091044016,0,0,0,0,0,0,0,0,0,model1,17,0.296595917,7,none,0,48,12
35,7/9/2015,186,167.0909093,383.7452639,101.0535171,40.70500984,10.14148644,57.02102805,9.359892159,6.224187508,168.2705301,430.6415581,109.6171703,39.78635265,5.46014397,27.18859305,12.0033274,1.138603813,0,0,0,0,0,0,0,0,0,model1,17,0.283217971,7,none,0,49,11
35,7/10/2015,187,172.5049118,356.5322176,98.87523988,40.81934674,19.98548895,35.93728103,9.91902796,4.560652593,167.5407449,415.7639361,109.9472184,39.9999,4.253622102,42.84354335,11.59307973,1.227144241,0,0,0,0,0,0,0,0,0,model1,17,0.270443437,8,none,0,50,10
35,7/11/2015,188,172.1547684,418.4673209,101.0581038,39.27670234,11.08688684,73.32717626,9.183185309,4.472659833,169.6714811,410.2090162,109.0103509,39.87995092,2.936186662,39.58027262,12.19165284,1.270764281,0,0,0,0,0,0,0,0,0,model1,17,0.258245098,8,none,0,51,9
35,7/12/2015,189,172.0119569,434.5120288,98.88381834,40.54101409,14.54791886,57.33408897,8.065843623,3.85112149,170.8578734,407.0673333,103.6577736,40.40606365,2.237531884,36.07895222,8.322763529,0.639035751,0,0,0,0,0,0,0,0,0,model1,17,0.246596964,8,none,0,52,8
35,7/13/2015,190,166.2584209,453.1709695,96.50644675,41.44789046,13.51660241,46.08790193,10.29864769,6.488988663,170.0041935,409.2855601,99.27542518,40.55799269,3.058909775,38.99304582,1.892108595,0.794328528,0,0,0,0,0,0,0,0,0,model1,17,0.235474219,8,none,0,53,7
35,7/14/2015,191,170.9510838,467.4589116,101.0527584,39.46685977,15.43277758,46.32128396,11.44199844,5.970016331,170.7762284,426.0282897,99.27527343,40.31036268,2.591182317,43.04668282,1.891930365,0.920079499,0,0,0,0,0,0,0,0,0,model1,17,0.224853164,8,none,0,54,6
35,7/15/2015,192,173.2688051,446.7768136,100.9835128,42.31486467,15.57130587,50.20072814,9.349870473,4.648809841,170.929007,444.0772089,99.69692801,40.60946627,2.737005166,18.60139375,2.011634526,1.294008676,0,0,0,0,0,0,0,0,0,model1,17,0.214711172,8,none,0,55,5
35,7/16/2015,193,168.2208094,457.2706662,101.9734712,40.93086985,15.15627861,43.04198468,10.30263823,3.567185842,170.1422152,451.8378779,99.88000149,40.94029977,2.859258022,12.25875638,2.199372855,1.05801942,0,0,0,0,0,0,0,0,0,model1,17,0.205026634,8,none,0,56,4
35,7/17/2015,194,163.5449718,455.1184698,99.22061802,39.82700966,18.14281748,52.64937282,10.59215039,4.846119355,168.4488182,455.9591661,99.94736143,40.79749888,3.820704943,7.529285938,2.166141888,1.167866186,0,0,0,0,0,0,0,0,0,model1,17,0.195778917,9,none,0,57,3
35,7/18/2015,195,168.3753061,380.7878474,100.0939885,37.96744939,19.13889591,53.49015392,11.36647805,7.008527868,168.8721952,441.4825417,100.6648698,40.10141067,3.629823273,34.71977257,1.04596813,1.629349765,0,0,0,0,0,0,0,0,0,model1,17,0.186948318,9,none,0,58,2
35,7/19/2015,196,175.8865907,357.7540748,96.20670211,39.40795282,15.26460323,60.67880607,9.879650977,4.926917141,169.8592966,419.5415743,99.69565851,40.08962928,4.814316882,46.77206583,2.202506887,1.635287251,0,1,1,0,0,0,0,0,0,model1,17,0.178516022,9,none,0,59,1
35,7/20/2015,197,170.5242593,434.3619795,98.10296555,39.93673722,16.61784768,56.24612168,10.47075185,4.378598217,169.3103875,417.0586075,99.11954907,39.61400379,4.472737106,45.27020295,2.157703538,1.076715258,0,0,0,0,0,0,60,0,60,model1,17,0.170464065,9,comp2,1,60,0
